Date,Gold_return,SPX_return,Gold_SPY_ratio_return
8/16/2004,0.012274703,0.013562755,-1.594006604
8/24/2004,-0.010773855,0.000465356,6.137096543
8/25/2004,-0.00049249,0.007968604,-5.925866197
9/9/2004,0.006037754,0.001888439,1.154355982
9/10/2004,0.00662461,0.004941365,-0.869131371
9/15/2004,-0.001976041,-0.007079676,-3.169504071
9/20/2004,-0.003456794,-0.005642579,-0.727195278
9/21/2004,0.010334738,0.006306927,0.983861898
9/22/2004,-0.007741023,-0.014035881,-1.088945361
9/24/2004,-0.00890956,0.001577664,0.56269748
9/27/2004,0.003304574,-0.005954039,-2.319941604
9/29/2004,0.003031591,0.004260949,-0.370722956
10/5/2004,0.006884501,-0.000608023,1.009335923
10/7/2004,-0.00083677,-0.010032205,-2.579309669
10/11/2004,-0.000118561,0.00200309,-2.967209551
10/13/2004,-0.008354065,-0.007327285,-1.866598117
10/19/2004,0.000596338,-0.009732854,-2.266972
10/22/2004,0.000709807,-0.009772035,-2.637498242
10/25/2004,0.014907254,-0.000839976,5.498517057
10/26/2004,-0.00385222,0.014760683,-4.219547968
11/1/2004,0.007724758,0.00027425,3.076137784
11/3/2004,-0.001651528,0.011127108,-7.638207115
11/5/2004,0.001160766,0.00386625,-1.225816395
11/9/2004,0.004043677,-0.000695586,1.11859515
11/11/2004,0.000922509,0.009048209,-1.727160686
11/12/2004,0.005173317,0.009068414,1.721941357
11/16/2004,0.004104909,-0.00711246,-3.034859641
11/19/2004,0.008111807,-0.011224092,-1.202716515
11/26/2004,0.005335717,0.000752831,3.362532607
11/30/2004,0.004753228,-0.004038451,1.99331298
12/1/2004,-0.001213793,0.014840518,-2.666573482
12/2/2004,0.002976685,-0.000873326,3.729867527
12/3/2004,-0.012294556,0.000705438,1.631836487
12/6/2004,0.009759421,-0.000772648,-0.321928869
12/10/2004,-0.007117468,-0.001043227,4.392218931
12/13/2004,0.002531356,0.00894973,-3.183101942
12/14/2004,0.004586112,0.003913313,1.421516805
12/15/2004,0.004337411,0.001942635,0.644584109
12/20/2004,0.008055867,0.000360003,4.810936443
12/23/2004,0.000226732,0.000462867,2.688151448
1/11/2005,0.003209131,-0.006109836,-1.070978609
1/13/2005,-0.007057192,-0.008667581,-1.342208709
1/18/2005,-0.001776725,0.009628304,-0.855996093
1/19/2005,0.007558794,-0.009535443,1.457630922
1/24/2005,0.009522202,-0.003534027,2.909153146
1/25/2005,-0.006691344,0.003996301,-0.475742407
1/28/2005,0.005403514,-0.002719629,-1.325774082
1/31/2005,-0.010954818,0.008424664,-0.4239383
2/1/2005,-0.002965425,0.006867255,-1.102359777
2/3/2005,-0.012170536,-0.002769527,2.127167015
2/9/2005,0.000121618,-0.00861221,-7.067618524
2/11/2005,0.008030246,0.006901718,-0.766557572
2/14/2005,0.012692182,0.000696679,2.750971566
2/15/2005,0.000471365,0.003302614,-4.849254081
2/17/2005,0.007417471,-0.00795495,-2.94239524
2/23/2005,-0.000577734,0.005591688,-2.181321308
2/25/2005,0.001152074,0.009263741,-0.998769954
3/1/2005,-0.00460353,0.005642079,0.643228279
3/8/2005,0.009767386,-0.004810337,1.625277684
3/9/2005,0.005132603,-0.010237309,-1.398707619
3/14/2005,-0.003951905,0.005608866,-0.165799886
3/17/2005,-0.009981934,0.00179962,2.135613723
3/21/2005,-0.010231738,-0.00493799,-1.222563166
3/22/2005,-0.001271897,-0.010256936,-2.815980669
4/6/2005,0.00270477,0.002265945,1.173840659
4/7/2005,0.005270876,0.005953175,-0.298753265
4/8/2005,-0.006563549,-0.008379961,-0.122583584
4/11/2005,0.008897272,8.46593E-06,7.201761818
4/13/2005,0.000467946,-0.011831351,-2.898907519
4/19/2005,0.003985003,0.00591625,-0.313033201
4/25/2005,-0.003919313,0.00862499,0.801028718
4/26/2005,0.009426441,-0.008954871,0.840068251
4/27/2005,-0.006082534,0.004020594,0.362670938
4/29/2005,0.007371607,0.011851952,0.511524283
5/9/2005,0.0008229,0.006373974,-4.195908249
5/11/2005,-0.003046282,0.004184268,0.564603275
5/13/2005,-0.010068193,-0.004590634,1.625860369
5/20/2005,-0.006676229,-0.001512377,2.105073402
5/26/2005,-0.00095648,0.006382893,0.758549349
5/31/2005,-0.009127,-0.006091355,0.877623313
6/1/2005,0.002169198,0.008998419,-1.827057676
6/2/2005,0.012085101,0.001678745,3.396618026
6/7/2005,-0.004117895,-0.000208788,1.511646863
6/9/2005,-0.004840338,0.00522626,0.63724543
6/10/2005,0.000118336,-0.002350941,-2.912330039
6/16/2005,0.009980354,0.003623522,0.344222991
6/17/2005,0.010338978,0.004942512,-0.275124853
6/22/2005,0.0041275,0.000222452,1.388065227
6/24/2005,0.003182906,-0.00765794,-0.080742357
7/1/2005,-0.010348488,0.002607126,2.25092623
7/5/2005,-0.020669855,0.008793812,-0.523963832
7/7/2005,0.004006132,0.002449005,3.144818358
7/11/2005,-0.000471365,0.006235368,-0.76336795
7/14/2005,-0.000471254,0.002620634,-3.254318064
7/15/2005,-0.014122349,0.001157096,4.217620333
7/18/2005,0.006076873,-0.005545021,-2.410255158
7/19/2005,-0.003927875,0.006708915,-0.626928401
7/26/2005,-0.005066882,0.001731574,2.463543007
7/28/2005,0.005644418,0.005587575,0.956767287
8/8/2005,-0.00468867,-0.002686209,2.819293817
8/10/2005,0.007472588,-0.00182889,1.415270724
8/15/2005,-0.008419921,0.002824379,0.20240118
8/25/2005,-0.002617058,0.002320407,1.61273876
9/1/2005,0.014550294,0.001031975,3.135177184
9/7/2005,0.002024292,0.002405103,2.142166477
9/9/2005,-0.000669046,0.007933244,-3.196216825
9/12/2005,0.000223065,-0.000741326,1.271987961
9/16/2005,0.00526317,0.008257538,-3.716169537
9/20/2005,0.000645647,-0.00788629,-3.545769617
9/21/2005,0.00920876,-0.009171169,2.506718103
9/22/2005,-0.006093994,0.003645635,0.509682659
9/23/2005,-0.007751142,0.000551461,2.129251733
9/26/2005,-0.002055499,0.000279729,-0.648573811
9/30/2005,0.001797706,0.000920012,-0.039334143
10/3/2005,-0.015223587,-0.001718584,1.511465192
10/11/2005,0.00484875,-0.002074025,2.766573817
10/13/2005,-0.01185701,-0.000713521,4.789043738
10/18/2005,-0.005282632,-0.010100414,-2.453990585
10/26/2005,0.002009626,-0.00432176,-2.475775561
10/27/2005,0.002532716,-0.010530499,-0.659269489
10/28/2005,-0.00772368,0.016413878,0.671147378
11/2/2005,0.002825168,0.009927611,-3.182082219
11/3/2005,0.002276054,0.004255151,0.631065028
11/7/2005,-0.008724156,0.002185883,-1.498328595
11/8/2005,0.011110015,-0.003457036,-0.216640656
11/10/2005,0.009574598,0.008410849,-0.066977061
11/14/2005,0.001605566,-0.000769708,2.472261953
11/15/2005,0.001602993,-0.00385745,-1.613355175
11/17/2005,0.021624712,0.009369473,-1.347966423
11/22/2005,0.007437251,0.005071392,0.19245665
12/1/2005,0.008237941,0.012083754,1.81869963
12/2/2005,0.005487667,0.000324143,3.212186012
12/6/2005,-0.002772554,0.001274849,-0.194173853
12/7/2005,0.021871121,-0.005021688,0.694459873
12/8/2005,0.000581903,-0.001217567,-2.209707013
12/12/2005,0.020716372,0.000841337,1.300591885
12/14/2005,-0.025195131,0.004180829,0.23289039
12/19/2005,0.003445733,-0.005856208,0.125475235
1/5/2006,-0.009011206,1.57051E-05,7.709144739
1/9/2006,0.011609139,0.003649639,0.406846901
1/12/2006,-0.003496185,-0.006294009,0.154249213
1/13/2006,0.010543302,0.001204506,2.757347169
1/19/2006,0.017731767,0.005548265,-0.185545425
1/23/2006,-0.022733317,0.001861158,2.316826541
1/26/2006,-0.00938974,0.007208985,-1.276860502
1/30/2006,0.00576882,0.001152235,1.416772666
2/1/2006,-0.000879508,0.001849721,-1.250527285
2/2/2006,0.006839732,-0.009102009,0.457681073
2/6/2006,0.001317234,0.000782903,0.493164631
2/7/2006,-0.019585012,-0.008127674,0.359208865
2/9/2006,0.020740148,-0.001478594,1.907023535
2/10/2006,-0.005817873,0.002536779,-1.810939901
2/17/2006,0.023752779,-0.001661091,3.471794023
2/21/2006,0.004160266,-0.003275923,-2.421245395
2/22/2006,-0.001806685,0.007485379,-1.660437174
2/24/2006,0.005337689,0.001272689,1.582172714
2/28/2006,0.004958315,-0.010455357,0.057595989
3/2/2006,-0.000886525,-0.001627668,-1.189947421
3/6/2006,0.00044238,-0.006992845,-3.16178459
3/9/2006,0.009773106,-0.004892784,-1.31123616
3/10/2006,-0.027833333,0.007322426,0.643419894
3/14/2006,0.004222902,0.010342475,-2.96639398
3/15/2006,0.019414562,0.004260726,2.412320708
3/22/2006,0.005918524,0.00600247,-0.921938332
3/23/2006,-0.007746678,-0.002585636,1.111376436
3/24/2006,0.018581999,0.000982869,1.84218022
3/28/2006,0.004415018,-0.006466727,-3.041593541
3/29/2006,-0.004415018,0.007449642,-0.141495762
3/30/2006,0.033075252,-0.00202832,3.314731273
4/3/2006,0.008554372,0.002298816,1.5109591
4/4/2006,0.001702128,0.006244859,-2.613927615
4/6/2006,0.010178205,-0.001923224,2.18573598
4/10/2006,0.012637068,0.000856445,3.495817239
4/12/2006,-0.00083682,0.001204019,1.864042413
4/13/2006,-0.007141387,0.000768261,2.593344542
4/20/2006,0.00040008,0.00116732,-3.296774265
4/21/2006,-0.002402885,-0.000137261,3.933341774
4/24/2006,-0.001605137,-0.002420412,-3.273269573
4/27/2006,0.003926193,0.003296206,1.043728341
4/28/2006,0.009360443,0.000679304,2.448281453
5/4/2006,-0.000148467,0.003358654,-4.648640573
5/8/2006,-0.003694131,-0.000830057,1.923553964
5/9/2006,0.023048395,0.000362291,2.659896384
5/11/2006,0.022044131,-0.012880727,-1.435375994
5/12/2006,0.013190056,-0.011304776,-0.383076377
5/15/2006,-0.053109825,0.002521523,2.893260885
5/16/2006,0.006524126,-0.001871197,-1.798570236
5/17/2006,0.010779838,-0.016984486,-1.703551276
5/22/2006,0.001533743,-0.003922349,-3.655842439
5/23/2006,0.021604024,-0.004359485,2.539505393
5/24/2006,-0.027753159,0.001582411,1.263874487
5/25/2006,-0.009295187,0.011305894,-3.060227525
5/26/2006,-0.000389181,0.005703021,-2.488879835
5/30/2006,0.028019488,-0.016000341,3.244997473
5/31/2006,-0.011419995,0.008103035,-0.217163195
6/1/2006,-0.04382548,0.012223331,0.933741868
6/7/2006,-0.014862696,-0.00611113,-2.131094354
6/9/2006,0.003252035,-0.004485652,-1.780219251
6/13/2006,-0.037973953,-0.010333047,1.442296692
6/20/2006,-0.007029906,-1.61273E-05,6.634865754
6/21/2006,0.013314843,0.009701841,-5.760848801
6/26/2006,0.006706241,0.004857608,-1.931813023
6/28/2006,-0.010243367,0.00547241,0.645520514
7/10/2006,-0.008747571,0.001468719,1.528531827
7/19/2006,-0.00528526,0.018385006,-3.0429627
7/20/2006,0.00140176,-0.008513607,-0.557323376
7/26/2006,-0.007217906,-0.000378358,1.729696738
7/28/2006,-0.002977825,0.012078439,-3.661572881
8/4/2006,0.012108273,-0.00071104,0.396529222
8/8/2006,-0.00578817,-0.003368342,0.229054962
8/10/2006,-0.006570072,0.004618254,0.291442282
8/16/2006,0.006771585,0.007632708,2.126057896
8/18/2006,-0.018719281,0.00370801,0.164529815
8/21/2006,0.017919601,-0.003677182,-0.035310143
8/22/2006,-0.003606496,0.00100141,-0.302420733
8/23/2006,0.008554235,-0.004498794,-0.638710659
8/24/2006,-0.006949742,0.002371527,0.432553271
8/31/2006,0.00926492,-0.00034508,-3.535982101
9/1/2006,-0.003937171,0.005499415,-3.624393219
9/6/2006,-0.003691635,-0.009940736,-3.734202949
9/7/2006,-0.022118811,-0.004810593,2.516179749
9/11/2006,-0.036732009,0.000477206,2.745756989
9/20/2006,-0.005585407,0.005197686,-0.791081744
9/25/2006,-0.007241778,0.008776536,-2.153835827
9/27/2006,0.004642338,0.000187061,2.861096748
9/28/2006,0.015458841,0.00191349,-1.122288202
9/29/2006,-0.006238323,-0.002467291,-1.161661644
10/3/2006,-0.031029247,0.002093472,3.107902909
10/4/2006,-0.014967619,0.012003139,-2.475385513
10/5/2006,-0.000523149,0.002219395,-1.66584404
10/9/2006,0.025529556,0.000799929,1.356799023
10/11/2006,0.004714107,-0.002567168,-0.583006573
10/12/2006,-0.00191788,0.009495865,-2.207392229
10/16/2006,0.015239035,0.002515835,-0.601447219
10/17/2006,-0.008606922,-0.003666157,-0.947832813
10/18/2006,0.006756782,0.001399263,0.721178823
10/19/2006,0.005456467,0.000731818,0.434423395
10/23/2006,-0.023488594,0.006133424,1.439088109
10/24/2006,-0.012345303,0.0002614,2.512217634
10/26/2006,0.026339671,0.00495072,0.7416988
11/1/2006,0.016997576,-0.00737871,-6.150102974
11/2/2006,0.010770643,-0.000343674,2.610413877
11/3/2006,0.00321673,-0.00222577,-3.076623578
11/8/2006,-0.004083436,0.002080505,2.051008601
11/9/2006,0.003284075,-0.005347239,-1.161823437
11/20/2006,0.008025725,-0.000499697,0.883500592
11/21/2006,-0.0016,0.001648052,-2.805996386
11/30/2006,0.014328231,0.000821396,5.316326022
12/4/2006,-0.004247931,0.008845925,-0.855084096
12/5/2006,-0.000154811,0.003994509,-2.516947728
12/7/2006,-0.013056565,-0.003978461,-1.274688034
12/8/2006,0.015255404,0.001810354,0.943015486
12/12/2006,0.001992429,-0.001047936,-1.363257879
12/13/2006,-0.006389798,0.001168237,1.05667492
12/19/2006,0.010530676,0.002155877,0.003162837
12/20/2006,-0.002016536,-0.001418002,-1.233962367
1/10/2007,-0.001970444,0.001938479,1.163851991
1/12/2007,0.012583888,0.00483438,1.026570464
1/16/2007,0.011710111,0.00081743,1.705378011
1/17/2007,-0.000877508,-0.000894317,-2.681016736
1/19/2007,-0.009493742,0.002891278,-0.32169451
1/22/2007,0.015773198,-0.005284824,-0.095461448
1/25/2007,0.014916998,-0.011333801,2.884304907
1/29/2007,-0.001162566,-0.00109751,-2.018375156
1/30/2007,0.000697701,0.005755533,-2.167711147
1/31/2007,0.008180952,0.006571215,2.32923528
2/1/2007,0.014801521,0.005339485,0.800490987
2/5/2007,0.00571386,-0.000967058,-0.797571
2/7/2007,0.000765111,0.001394055,-2.736658189
2/9/2007,0.012874089,-0.007102376,-0.473948873
2/12/2007,7.52417E-05,-0.003266668,-4.365607253
2/14/2007,0.000673628,0.007614985,-1.986026037
2/16/2007,0.000526375,-0.000872148,-2.127046293
2/20/2007,-0.00180587,0.002840268,0.052088781
2/23/2007,0.009414603,-0.003569995,-2.316784278
2/26/2007,0.00401827,-0.001248031,0.199586878
3/1/2007,0.00929124,-0.002597875,0.102261583
3/5/2007,-0.023514062,-0.009452174,0.01932672
3/6/2007,0.010933338,0.015374753,-1.252263893
3/12/2007,-0.006923105,0.002669563,-0.544979527
3/13/2007,0.004697556,-0.020578557,-2.430156707
3/14/2007,-0.011668924,0.006668813,2.036694644
3/20/2007,0.006088299,0.006313565,1.334212897
3/22/2007,0.00643089,-0.000348483,6.713827019
3/23/2007,-0.010233176,0.001093829,-0.679328057
3/28/2007,0.004133014,-0.007997681,0.754750275
3/29/2007,-0.008661323,0.003732714,1.501876724
3/30/2007,0.001134001,-0.001174654,-0.876953493
4/2/2007,-0.005303043,0.002593652,0.750435334
4/4/2007,0.011971711,0.001112216,2.394055256
4/5/2007,0.001857701,0.003045304,-2.870453371
4/12/2007,-0.001401749,0.00618708,0.235735484
4/16/2007,0.006943203,0.010693898,-1.074787534
4/17/2007,0.002182613,0.002047655,0.495737644
4/18/2007,0.001089523,0.00069294,0.388724495
4/19/2007,-0.009995341,-0.00120276,1.664947731
4/20/2007,0.013835508,0.00921809,-1.711429359
4/23/2007,-0.003912765,-0.002306697,0.122357068
4/24/2007,-0.000435698,-0.000351192,-0.312811859
5/2/2007,-0.006105298,0.006451592,-0.697872676
5/4/2007,0.02142415,0.0021476,1.817157113
5/14/2007,0.001792115,-0.001794617,0.357185034
5/18/2007,0.00038059,0.006588724,-5.746507654
5/21/2007,0.001520913,0.001542071,2.837576972
5/23/2007,7.55258E-05,-0.001207983,-5.0159868
6/1/2007,0.011164872,0.003730082,-2.556685177
6/4/2007,0.006878018,0.001846843,0.21851086
6/7/2007,-0.001419553,-0.017725939,-1.325635552
6/11/2007,-0.007583047,0.000961287,1.475533803
6/13/2007,0.000617808,0.015070067,-2.368201361
6/14/2007,0.008609477,0.00480479,3.777537658
6/18/2007,0.004430532,-0.001214115,4.638363994
6/21/2007,-0.011007602,0.006161408,2.441202645
6/22/2007,0.003606096,-0.012979767,-1.861046844
6/26/2007,-0.005779249,-0.003243467,0.574885076
6/28/2007,0.007988564,-0.000424958,3.099849529
6/29/2007,0.005008679,-0.001568596,-1.77278413
7/5/2007,-0.004979899,0.00034751,4.205290598
7/6/2007,-0.003462208,0.003298605,-2.613964041
7/12/2007,0.006389798,0.018875745,-0.016141305
7/18/2007,0.000375023,-0.002067491,-3.755062676
7/25/2007,-0.014054166,0.00465481,2.886960192
7/27/2007,-0.014280588,-0.016127518,1.084891016
7/30/2007,0.00151286,0.010201735,-1.786930323
8/2/2007,0.000750751,0.00434989,1.197856454
8/9/2007,-0.019281668,-0.03009805,-0.220908697
8/10/2007,0.008864907,0.000378432,3.599124559
8/15/2007,-0.0016472,-0.014005396,1.281459403
8/17/2007,-0.007198364,0.024269621,-2.056513988
8/20/2007,0.003037208,-0.000269757,3.636543607
8/21/2007,-0.003037208,0.001085502,-1.39227624
8/30/2007,0.002631086,-0.004189778,1.643974562
9/4/2007,0.009994531,0.010413773,0.176998237
9/10/2007,0.00355999,-0.001273557,0.946444974
9/12/2007,0.002623836,4.75697E-05,6.695417671
9/18/2007,-0.005928527,0.028789579,-1.250732662
9/24/2007,-0.009543358,-0.005263706,0.897575875
9/25/2007,-0.002056909,-0.000342673,1.1971716
9/26/2007,0.00854268,0.005390069,-1.331665113
9/28/2007,0.015257119,-0.003027997,1.569113086
10/1/2007,-0.000673174,0.013202135,-4.593274938
10/3/2007,-0.001026518,-0.004555728,-5.565895391
10/8/2007,-0.004419521,-0.003221692,-0.186385774
10/9/2007,0.003061748,0.008063603,-1.284499345
10/11/2007,0.010401033,-0.00517185,-0.723830645
10/17/2007,0.007569561,0.001759872,2.325918427
10/24/2007,-0.000989609,-0.002444433,-0.960854098
10/29/2007,0.011928825,0.003705803,1.073112367
10/30/2007,-0.006680477,-0.006484398,-1.139267386
10/31/2007,0.007947904,0.011920671,-0.435156107
11/8/2007,0.007877816,-0.000576195,3.337131389
11/12/2007,-0.034254113,-0.010038524,1.45336922
11/13/2007,0.000932981,0.028677789,-4.652870034
11/20/2007,0.021152375,0.004476212,1.789955141
11/27/2007,-0.023465956,0.014819788,0.730615216
11/28/2007,-0.011162907,0.028159596,-1.384879158
11/29/2007,-0.009083853,0.000476395,3.873298887
11/30/2007,-0.013941924,0.007740155,-2.359528355
12/3/2007,0.000956785,-0.005904756,-2.408413092
12/4/2007,0.016753988,-0.006561735,2.757315689
12/5/2007,-0.005658613,0.015075935,-1.917302263
12/7/2007,-0.011292466,-0.001786183,2.180874364
12/10/2007,0.021224267,0.007481943,-0.801402043
12/11/2007,-0.000926927,-0.025595914,-4.360965606
12/12/2007,0.00647052,0.006031919,3.388504234
12/19/2007,-0.005610987,-0.00136177,0.421164684
1/7/2008,0.004958447,0.003218041,2.143017743
1/10/2008,0.008232836,0.007916746,1.25820219
1/17/2008,-0.001687289,-0.029524212,-4.384547973
1/18/2008,-0.007061179,-0.006063725,3.01437499
1/22/2008,-0.00796817,-0.011147102,-0.48801241
1/23/2008,0.015029349,0.021215548,-0.009004739
1/24/2008,0.023366849,0.01001246,1.192217461
1/29/2008,0.002979014,0.00613343,0.798365625
1/30/2008,-0.005966928,-0.004775386,0.944919354
1/31/2008,0.004613931,0.01663316,-1.505075507
2/5/2008,-0.007017573,-0.032518523,-2.32552885
2/7/2008,-0.003605606,0.00785478,-1.595077783
2/8/2008,0.018172306,-0.004212584,2.240454878
2/13/2008,-0.019824438,0.013512376,2.276778365
2/14/2008,0.007756272,-0.013512376,-0.938413657
2/20/2008,-0.004338402,0.008306278,-3.277953062
2/21/2008,0.026811257,-0.012950865,1.377164937
2/22/2008,-0.002118645,0.007849753,-2.037364708
2/25/2008,-0.005582894,0.013718099,0.410696559
2/26/2008,-0.000800107,0.006894099,-1.254667129
2/27/2008,0.023729033,-0.000919853,5.403916374
2/28/2008,0.000260518,-0.008982118,-6.790557765
2/29/2008,0.012168435,-0.027463359,2.726309951
3/4/2008,-0.003800841,-0.003453611,-3.386048767
3/6/2008,0.002050231,-0.022259869,-3.079309237
3/10/2008,-0.003347499,-0.015584286,-0.816489013
3/11/2008,0.000773495,0.03645711,-2.314923052
3/17/2008,0.0076933,-0.008999024,0.747043267
3/18/2008,-0.004459869,0.041534885,-2.074648112
4/1/2008,-0.050250791,0.035267016,2.308739415
4/2/2008,0.002531291,-0.001935925,-0.085934072
4/4/2008,0.009988984,0.000795705,0.808271403
4/7/2008,0.022926768,0.00156037,0.15737222
4/8/2008,-0.01248998,-0.005113083,-1.794258084
4/11/2008,-0.000269433,-0.020584529,-5.318498925
4/14/2008,-0.001348254,-0.003389515,3.414099506
4/15/2008,0.003501687,0.004589249,0.651404939
4/16/2008,0.016269195,0.022437717,-0.050998525
4/17/2008,0.001057642,0.000622649,0.851283641
4/21/2008,0.010671876,-0.001554796,1.122150693
4/24/2008,-0.003344485,0.006421692,-2.655851634
4/25/2008,-0.004476784,0.006473722,0.283522789
4/29/2008,-0.011861195,-0.003896235,1.048710861
4/30/2008,-0.010279931,-0.003853736,-0.132111084
5/8/2008,0.010027301,0.003662758,1.314491775
5/9/2008,-0.001140901,-0.006748148,-2.784544406
5/12/2008,0.008525201,0.010960545,1.526174064
5/13/2008,-0.021161785,-0.000384805,4.258492211
5/14/2008,0.001732602,0.003997587,-4.843283251
5/15/2008,0.016879245,0.010528903,1.308027038
5/16/2008,0.017714508,0.001249597,2.179602662
5/19/2008,0.010535168,0.000897622,-0.18883809
5/21/2008,0.009251767,-0.016183741,-0.50057516
5/22/2008,-0.000270893,0.002613949,-1.707702306
5/23/2008,0.005134453,-0.013298491,1.315217568
5/27/2008,-0.022626016,0.006822949,2.150485921
5/28/2008,-0.004698088,0.003955066,-1.026650248
5/29/2008,-0.02184349,0.005320725,1.240134932
6/5/2008,-0.005390849,0.019308465,-3.967757296
6/6/2008,0.01328266,-0.031376343,0.416245986
6/10/2008,-0.020572798,-0.002440998,0.038190255
6/11/2008,-0.001995155,-0.017038717,-4.276329009
6/16/2008,0.025368326,8.08773E-05,6.984179732
6/17/2008,-0.007628233,-0.006794391,-5.632564758
6/23/2008,-0.02963594,5.31122E-05,7.650145533
6/24/2008,0.009601881,-0.00281884,-5.098703233
6/25/2008,-0.007617472,0.005826452,-0.95759722
6/26/2008,0.029852963,-0.029805056,-0.266430225
6/27/2008,0.010935046,-0.003724341,1.075476904
7/1/2008,0.007763391,0.003828599,-1.50989426
7/2/2008,-0.002402885,-0.018371334,-2.741041789
7/8/2008,0.004625229,0.016936205,-2.092618045
7/14/2008,0.005438315,-0.009068905,-1.296239349
7/15/2008,0.018424267,-0.0109611,1.030698418
7/16/2008,-0.008658063,0.024754645,-1.569838211
7/17/2008,-0.01235219,0.011941012,1.084376637
7/18/2008,-0.005973268,0.000285601,3.006599394
7/21/2008,0.000781148,-0.000539537,-2.670400132
7/24/2008,0.001617687,-0.023396064,-4.884470707
7/25/2008,-0.008114732,0.004158871,3.340007841
7/28/2008,0.003253799,-0.018771643,-2.420961565
7/29/2008,-0.007335993,0.023087465,0.60602702
7/30/2008,-0.021221687,0.016534493,1.396072039
7/31/2008,0.02258427,-0.0132309,0.285123764
8/4/2008,-0.007424756,-0.008998479,-0.263840444
8/6/2008,-0.002838492,0.003348785,-0.102078752
8/14/2008,-0.00061106,0.005506536,-1.039999531
8/15/2008,-0.039269614,0.004067729,4.465861806
8/18/2008,0.012320484,-0.01521296,-2.478250633
8/20/2008,0.033658522,0.00617813,1.684065602
8/21/2008,0.021525767,0.00249191,0.460950426
8/29/2008,-0.006282743,-0.01381863,-0.701805869
9/2/2008,-0.042298675,-0.004100911,3.121757458
9/4/2008,0.002796336,-0.030378838,-3.505209712
9/11/2008,-0.046167117,0.01371193,0.985459316
9/19/2008,0.006928434,0.039459133,-2.080665688
9/23/2008,0.011185799,-0.015756115,0.19589407
9/30/2008,-0.02291243,0.052785325,2.48716875
10/2/2008,-0.032335381,-0.041133537,-0.355818663
10/3/2008,-0.028573372,-0.013598522,0.983175936
10/7/2008,0.001426737,-0.059107758,-4.074725447
10/8/2008,0.030054221,-0.011397429,4.693587268
10/13/2008,-0.079718866,0.109571959,-0.795056998
10/14/2008,0.001201923,-0.005336384,-1.172550072
10/15/2008,0.017267473,-0.094695145,-0.211212883
10/16/2008,-0.05396884,0.04162886,1.961451351
10/20/2008,0.013295542,0.04658284,-2.545790266
10/21/2008,-0.029357565,-0.031283955,1.190248303
10/22/2008,-0.036943515,-0.062953125,-0.46944518
10/30/2008,-0.011518969,0.025476651,-2.186210351
10/31/2008,-0.032977416,0.015248574,1.565104217
11/4/2008,0.015978582,0.040014466,-0.526572561
11/6/2008,0.00099453,-0.051571193,-2.774104439
11/7/2008,-0.025844701,0.028446198,3.852539165
11/10/2008,0.02385465,-0.012733931,0.72361798
11/12/2008,-0.012341603,-0.053288838,-1.612860477
11/14/2008,0.046551868,-0.04259349,1.542293853
11/18/2008,0.005434796,0.009790296,-0.227553887
11/21/2008,0.048273835,0.061327968,0.535897716
11/24/2008,0.060130823,0.06271427,0.197279832
11/26/2008,-0.009797996,0.034718427,-0.278549599
12/1/2008,-0.045847904,-0.093536559,0.648861929
12/2/2008,0.002567396,0.039163694,-2.011835286
12/4/2008,0.009093924,-0.029746476,-0.824489535
12/5/2008,-0.031863428,0.035849048,1.067246036
12/12/2008,-0.001511259,0.007003884,-1.611665499
12/16/2008,0.014721612,0.050084832,1.824740489
12/22/2008,0.015729661,-0.018471577,-2.223074823
1/7/2009,0.000294681,-0.030469134,-4.405875332
1/9/2009,-0.009982467,-0.021533208,-1.688563395
1/12/2009,-0.024191115,-0.022822626,0.826999083
1/21/2009,-0.004698981,0.042572033,-1.350682431
1/22/2009,0.012578782,-0.015278458,2.009419496
1/26/2009,0.038638625,0.005537856,0.723637044
1/28/2009,-0.002510111,0.033006834,-2.837332127
2/4/2009,0.000552639,-0.007517662,-2.56987141
2/9/2009,-0.019912162,0.001484047,3.842128527
2/10/2009,0.016346118,-0.05036862,-3.721935969
2/12/2009,0.00558141,0.001737641,-0.183609229
2/13/2009,-0.008250213,-0.010048038,-1.36405147
2/20/2009,0.008631686,-0.011478573,-0.623617927
2/26/2009,-0.043871265,-0.015905668,1.618228917
3/3/2009,-0.025393045,-0.006427392,2.491484403
3/5/2009,0.004940993,-0.043463291,-0.769703823
3/9/2009,-0.013174004,-0.010074281,-2.750806074
3/11/2009,-0.002220989,0.002442817,0.833566135
3/13/2009,0.002967762,0.007709238,-0.607912403
3/16/2009,-0.009201689,-0.003522156,1.914925084
3/18/2009,-0.024603867,0.020643416,2.157350054
3/19/2009,0.068414292,-0.013064131,1.480204197
3/25/2009,0.005667267,0.00958032,-0.802779466
3/26/2009,0.009907699,0.023052626,-0.319463428
3/27/2009,-0.015304366,-0.020524738,0.550974813
3/31/2009,-0.012469666,0.013044212,2.059600488
4/6/2009,-0.039154417,-0.008367252,1.728897158
4/9/2009,0.00056802,0.037347061,-0.466699359
4/17/2009,-0.011422169,0.004957068,1.097655429
4/20/2009,0.007439233,-0.043732255,-2.606059768
4/22/2009,-0.003099031,-0.007711286,-0.454114664
4/23/2009,0.01289617,0.009873449,1.178676749
4/24/2009,0.011080446,0.016657837,-0.674780003
4/29/2009,0.008103999,0.021379806,-2.870162281
