Date,GT2 Govt,GT10 Govt,GT30 Govt,Slope_10_2,Slope_30_10,YieldChange,YieldCurvature
2003-12-26,0.01815,0.04152,0.0496999999999999,0.023370000000000002,0.008179999999999896,-0.00032999999999999696,0.015190000000000106
2003-12-29,0.01855,0.04244,0.05048,0.023889999999999998,0.008039999999999999,0.0009199999999999972,0.015850000000000003
2003-12-30,0.01831,0.04259,0.05076,0.024280000000000003,0.008169999999999997,0.0001500000000000043,0.016110000000000013
2003-12-31,0.01823,0.04248,0.05074,0.024249999999999997,0.008260000000000003,-0.00011000000000000593,0.015989999999999997
2004-01-02,0.01903,0.04381,0.05171,0.024780000000000003,0.007899999999999997,0.0013300000000000048,0.016880000000000013
2004-01-05,0.01919,0.0437899999999999,0.05178,0.0245999999999999,0.007990000000000101,-2.000000000010327e-05,0.0166099999999998
2004-01-06,0.01822,0.04273,0.05102,0.024509999999999997,0.008290000000000006,-0.0010599999999999013,0.01621999999999999
2004-01-07,0.01822,0.04244,0.05077,0.02422,0.008330000000000004,-0.0002899999999999986,0.015889999999999994
2004-01-08,0.0183,0.04257,0.05086,0.024269999999999996,0.008290000000000006,0.00012999999999999817,0.015979999999999994
2004-01-09,0.0166,0.0408199999999999,0.0496,0.024219999999999898,0.0087800000000001,-0.0017500000000000987,0.015439999999999794
2004-01-12,0.01652,0.04088,0.0497299999999999,0.02436,0.0088499999999999,6.000000000010164e-05,0.015510000000000093
2004-01-13,0.01587,0.04013,0.0492,0.02426,0.009070000000000002,-0.0007500000000000007,0.015190000000000002
2004-01-14,0.01627,0.03996,0.0489499999999999,0.023690000000000003,0.0089899999999999,-0.00016999999999999654,0.014700000000000109
2004-01-15,0.01643,0.03971,0.04856,0.023280000000000002,0.008849999999999997,-0.0002500000000000002,0.014430000000000005
2004-01-16,0.0167399999999999,0.04032,0.04893,0.0235800000000001,0.00861,0.0006099999999999994,0.014970000000000094
2004-01-20,0.01657,0.04057,0.0492499999999999,0.024,0.008679999999999896,0.0002500000000000002,0.015320000000000104
2004-01-21,0.01641,0.0401999999999999,0.04905,0.0237899999999999,0.0088500000000001,-0.0003700000000000994,0.014939999999999794
2004-01-22,0.01599,0.03955,0.04844,0.02356,0.008889999999999995,-0.0006499999999999007,0.014670000000000002
2004-01-23,0.01664,0.04074,0.04944,0.0241,0.0087,0.0011899999999999966,0.015399999999999997
2004-01-26,0.01697,0.0413199999999999,0.04984,0.0243499999999999,0.008520000000000104,0.0005799999999999,0.015829999999999796
2004-01-27,0.01647,0.04076,0.04938,0.02429,0.008620000000000003,-0.0005599999999999009,0.015669999999999996
2004-01-28,0.01821,0.0419,0.0500399999999999,0.02369,0.008139999999999897,0.0011400000000000021,0.015550000000000098
2004-01-29,0.01787,0.0417499999999999,0.05001,0.023879999999999898,0.0082600000000001,-0.00015000000000010144,0.0156199999999998
2004-01-30,0.01823,0.04134,0.04962,0.023110000000000002,0.008279999999999996,-0.00040999999999989656,0.01483000000000001
2004-02-02,0.01807,0.04147,0.04984,0.0234,0.008370000000000002,0.00012999999999999817,0.015029999999999995
2004-02-03,0.0175099999999999,0.04099,0.0495,0.023480000000000098,0.008510000000000004,-0.00048000000000000126,0.014970000000000094
2004-02-04,0.01758,0.0411399999999999,0.04956,0.0235599999999999,0.008420000000000101,0.0001499999999999002,0.0151399999999998
2004-02-05,0.01831,0.04169,0.04982,0.023379999999999998,0.008130000000000005,0.000550000000000099,0.015249999999999986
2004-02-06,0.0175,0.04079,0.04918,0.023289999999999998,0.008390000000000002,-0.000899999999999998,0.014899999999999997
2004-02-09,0.01741,0.04054,0.04901,0.02313,0.008469999999999998,-0.0002500000000000002,0.014660000000000006
2004-02-10,0.01806,0.0411399999999999,0.04951,0.0230799999999999,0.0083700000000001,0.0005999999999998992,0.014709999999999807
2004-02-11,0.01709,0.04033,0.04901,0.023239999999999997,0.00868,-0.0008099999999999011,0.01455999999999999
2004-02-12,0.0170799999999999,0.04046,0.04933,0.023380000000000102,0.008869999999999996,0.0001300000000000051,0.014510000000000106
2004-02-13,0.01675,0.04042,0.04917,0.023669999999999997,0.00875,-4.000000000000531e-05,0.014919999999999996
2004-02-17,0.0166599999999999,0.0404,0.04912,0.023740000000000098,0.008719999999999999,-1.9999999999999185e-05,0.015020000000000103
2004-02-18,0.0168199999999999,0.0405,0.0491099999999999,0.0236800000000001,0.008609999999999896,0.00010000000000000286,0.015070000000000201
2004-02-19,0.01649,0.04033,0.0489499999999999,0.023839999999999997,0.008619999999999906,-0.00017000000000000348,0.015220000000000088
2004-02-20,0.01706,0.0409799999999999,0.04954,0.0239199999999999,0.008560000000000102,0.0006499999999999007,0.01535999999999979
2004-02-23,0.01656,0.04038,0.04902,0.02382,0.008640000000000002,-0.0005999999999998992,0.015180000000000006
2004-02-24,0.0163999999999999,0.04025,0.04897,0.0238500000000001,0.008719999999999999,-0.00012999999999999817,0.015130000000000102
2004-02-25,0.01606,0.04009,0.04887,0.02403,0.008779999999999996,-0.00016000000000000042,0.01525
2004-02-26,0.01677,0.0403599999999999,0.04906,0.023589999999999903,0.008700000000000097,0.00026999999999990226,0.014889999999999813
2004-02-27,0.01645,0.03973,0.04838,0.023280000000000002,0.008649999999999998,-0.0006299999999999015,0.014630000000000011
2004-03-01,0.01653,0.03975,0.04839,0.02322,0.008640000000000002,1.9999999999999185e-05,0.014579999999999996
2004-03-02,0.01725,0.04044,0.04902,0.023189999999999995,0.008580000000000004,0.0006899999999999962,0.014609999999999991
2004-03-03,0.01725,0.0405199999999999,0.04904,0.023269999999999902,0.008520000000000097,7.999999999990653e-05,0.014749999999999805
2004-03-04,0.01701,0.04017,0.04878,0.023159999999999997,0.00861,-0.00034999999999990594,0.01455
2004-03-05,0.01565,0.03851,0.04764,0.022860000000000002,0.00913,-0.0016599999999999948,0.013730000000000006
2004-03-08,0.015,0.0377,0.0470899999999999,0.022699999999999998,0.009389999999999905,-0.0008100000000000052,0.013310000000000093
2004-03-09,0.0148399999999999,0.03723,0.0467,0.022390000000000097,0.00947,-0.0004699999999999982,0.012920000000000098
2004-03-10,0.01508,0.0373,0.0467,0.02222,0.009399999999999999,7.000000000000062e-05,0.012820000000000005
2004-03-11,0.01459,0.037,0.04665,0.02241,0.009649999999999999,-0.00030000000000000165,0.01276
2004-03-12,0.0152299999999999,0.03779,0.04718,0.022560000000000097,0.009390000000000003,0.000789999999999999,0.013170000000000098
2004-03-15,0.0153099999999999,0.03764,0.04706,0.0223300000000001,0.009419999999999998,-0.00014999999999999736,0.012910000000000102
2004-03-16,0.01474,0.03681,0.04643,0.022070000000000003,0.009619999999999997,-0.0008299999999999974,0.012450000000000003
2004-03-17,0.01498,0.03713,0.04665,0.022150000000000003,0.009519999999999994,0.00032000000000000084,0.01263000000000001
2004-03-18,0.0152299999999999,0.0375599999999999,0.0470099999999999,0.02233,0.00945,0.00042999999999989574,0.012880000000000003
2004-03-19,0.01514,0.03773,0.04705,0.02259,0.009320000000000002,0.00017000000000010063,0.013269999999999997
2004-03-22,0.01481,0.0371499999999999,0.04665,0.022339999999999898,0.009500000000000099,-0.0005800000000001013,0.012839999999999796
2004-03-23,0.01473,0.03692,0.0465299999999999,0.02219,0.009609999999999896,-0.00022999999999989695,0.012580000000000105
2004-03-24,0.01464,0.03709,0.04659,0.022449999999999998,0.009500000000000001,0.00016999999999999654,0.012949999999999996
2004-03-25,0.01504,0.03739,0.04693,0.022350000000000002,0.00954,0.00030000000000000165,0.012810000000000002
2004-03-26,0.01584,0.03831,0.0476199999999999,0.022469999999999997,0.009309999999999902,0.0009199999999999972,0.013160000000000095
2004-03-29,0.01616,0.0389,0.04811,0.022739999999999996,0.009210000000000003,0.0005900000000000002,0.013529999999999993
2004-03-30,0.01624,0.03896,0.04814,0.02272,0.00918,6.0000000000004494e-05,0.013539999999999996
2004-03-31,0.01576,0.03837,0.0477299999999999,0.02261,0.009359999999999896,-0.0005900000000000002,0.013250000000000109
2004-04-01,0.01624,0.0388,0.0480199999999999,0.02256,0.009219999999999902,0.0004299999999999998,0.013340000000000095
2004-04-02,0.0185,0.0414499999999999,0.04979,0.022949999999999898,0.008340000000000104,0.0026499999999998955,0.01460999999999979
2004-04-05,0.01883,0.04208,0.05042,0.02325,0.00834,0.0006300000000001027,0.01491
2004-04-06,0.0183499999999999,0.04149,0.04998,0.023140000000000098,0.008489999999999998,-0.0005900000000000002,0.014650000000000107
2004-04-07,0.01843,0.0415899999999999,0.05005,0.0231599999999999,0.0084600000000001,9.999999999989878e-05,0.014699999999999797
2004-04-08,0.01861,0.0419299999999999,0.05029,0.023319999999999896,0.008360000000000103,0.00034,0.014959999999999793
2004-04-12,0.01887,0.0423,0.05061,0.023429999999999996,0.008310000000000005,0.0003700000000000994,0.015119999999999995
2004-04-13,0.01994,0.04354,0.0515599999999999,0.023600000000000003,0.008019999999999895,0.001240000000000005,0.015580000000000108
2004-04-14,0.02077,0.04366,0.0516,0.022889999999999997,0.007940000000000003,0.00011999999999999511,0.014949999999999998
2004-04-15,0.02061,0.04402,0.0521,0.023409999999999997,0.008080000000000004,0.0003599999999999992,0.01532999999999999
2004-04-16,0.01989,0.0434,0.0516999999999999,0.02351,0.008299999999999898,-0.0006199999999999956,0.015210000000000098
2004-04-19,0.02039,0.0438699999999999,0.0521,0.023479999999999904,0.008230000000000098,0.00046999999999990105,0.015249999999999798
2004-04-20,0.02156,0.04459,0.0526199999999999,0.02303,0.008029999999999905,0.0007200000000000956,0.015000000000000097
2004-04-21,0.02165,0.04425,0.05227,0.0226,0.00802,-0.00034,0.014579999999999996
2004-04-22,0.02116,0.04383,0.05195,0.02267,0.008120000000000002,-0.00041999999999999676,0.01455
2004-04-23,0.02236,0.0446,0.0524,0.02224,0.007800000000000001,0.0007699999999999999,0.014439999999999995
2004-04-26,0.02229,0.04436,0.05228,0.022069999999999996,0.007920000000000003,-0.0002400000000000041,0.014149999999999989
2004-04-27,0.02146,0.04385,0.052,0.02239,0.008149999999999998,-0.0005099999999999966,0.014239999999999996
2004-04-28,0.02248,0.0449899999999999,0.05287,0.022509999999999898,0.007880000000000102,0.001139999999999898,0.014629999999999796
2004-04-29,0.02351,0.04538,0.05315,0.021869999999999997,0.007770000000000006,0.0003900000000000986,0.014099999999999988
2004-04-30,0.02319,0.04507,0.05286,0.02188,0.007789999999999998,-0.0003099999999999978,0.014089999999999998
2004-05-03,0.02311,0.04501,0.05279,0.021900000000000003,0.007779999999999995,-5.9999999999997555e-05,0.01412
2004-05-04,0.02327,0.04567,0.05345,0.022400000000000003,0.007779999999999995,0.0006600000000000009,0.014620000000000008
2004-05-05,0.02327,0.04581,0.0535799999999999,0.022539999999999998,0.007769999999999902,0.0001399999999999943,0.014770000000000096
2004-05-06,0.02376,0.046,0.05368,0.02224,0.007679999999999999,0.00019000000000000267,0.014559999999999997
2004-05-07,0.02622,0.0477299999999999,0.0546699999999999,0.021509999999999897,0.006940000000000002,0.0017299999999998983,0.014569999999999902
2004-05-10,0.0259,0.0479399999999999,0.05492,0.0220399999999999,0.006980000000000097,0.00021000000000000185,0.015059999999999796
2004-05-11,0.02574,0.04748,0.05454,0.021740000000000002,0.007059999999999997,-0.000459999999999898,0.014680000000000006
2004-05-12,0.0259,0.04807,0.0552299999999999,0.022170000000000002,0.007159999999999896,0.0005900000000000002,0.0150100000000001
2004-05-13,0.02657,0.04854,0.05562,0.02197,0.007080000000000003,0.0004699999999999982,0.01489
2004-05-14,0.0253399999999999,0.0476999999999999,0.05486,0.02236,0.007160000000000097,-0.0008400000000000976,0.015199999999999901
2004-05-17,0.02468,0.04691,0.05423,0.02223,0.00732,-0.0007899999999999019,0.014910000000000007
2004-05-18,0.0251799999999999,0.04736,0.05455,0.0221800000000001,0.007190000000000002,0.000449999999999999,0.0149900000000001
2004-05-19,0.0256,0.04774,0.05477,0.022139999999999996,0.0070300000000000015,0.0003799999999999984,0.015109999999999998
2004-05-20,0.0250199999999999,0.04702,0.0542,0.0220000000000001,0.007179999999999999,-0.0007199999999999984,0.014820000000000097
2004-05-21,0.02545,0.04758,0.05459,0.022129999999999997,0.007010000000000002,0.000559999999999998,0.015119999999999995
2004-05-24,0.02529,0.04734,0.0543299999999999,0.02205,0.006989999999999899,-0.00023999999999999716,0.015060000000000108
2004-05-25,0.02538,0.04722,0.05411,0.02184,0.00689,-0.00012000000000000205,0.014949999999999998
2004-05-26,0.02446,0.04657,0.05366,0.02211,0.007089999999999999,-0.0006499999999999978,0.015020000000000006
2004-05-27,0.02464,0.04602,0.05316,0.02138,0.0071400000000000005,-0.0005500000000000019,0.014240000000000003
2004-05-28,0.02536,0.04649,0.05346,0.021129999999999996,0.006970000000000004,0.0004699999999999982,0.014159999999999985
2004-06-01,0.0259299999999999,0.04702,0.05397,0.021090000000000098,0.006949999999999998,0.0005300000000000027,0.014140000000000104
2004-06-02,0.02642,0.0474,0.05428,0.02098,0.006880000000000004,0.0003799999999999984,0.014099999999999994
2004-06-03,0.02618,0.0471199999999999,0.05416,0.0209399999999999,0.007040000000000102,-0.0002800000000000996,0.013899999999999801
2004-06-04,0.02691,0.04774,0.05458,0.020829999999999998,0.006839999999999999,0.0006200000000000996,0.013989999999999995
2004-06-07,0.02659,0.0476199999999999,0.05454,0.0210299999999999,0.0069200000000001,-0.0001200000000000992,0.014109999999999796
2004-06-08,0.02692,0.04764,0.05449,0.020720000000000002,0.006849999999999995,2.000000000010327e-05,0.013870000000000007
2004-06-09,0.02766,0.04807,0.05481,0.02041,0.006739999999999996,0.0004299999999999998,0.013670000000000002
2004-06-10,0.02799,0.04795,0.0547,0.01996,0.006749999999999999,-0.00012000000000000205,0.01321
2004-06-14,0.02934,0.04872,0.05531,0.019379999999999998,0.006589999999999999,0.0007699999999999999,0.012789999999999996
2004-06-15,0.02752,0.04678,0.05364,0.019260000000000003,0.006859999999999998,-0.0019399999999999973,0.012400000000000001
2004-06-16,0.02793,0.04724,0.0540099999999999,0.019309999999999997,0.006769999999999901,0.00045999999999999514,0.0125400000000001
2004-06-17,0.0276,0.0467999999999999,0.05351,0.019199999999999898,0.006710000000000105,-0.00044000000000010003,0.012489999999999793
2004-06-18,0.02787,0.0471199999999999,0.05378,0.0192499999999999,0.006660000000000103,0.00032000000000000084,0.012589999999999789
2004-06-21,0.02753,0.04686,0.0536899999999999,0.01933,0.006829999999999899,-0.0002599999999998992,0.012500000000000101
2004-06-22,0.02762,0.04719,0.05406,0.019570000000000004,0.006869999999999994,0.0003300000000000039,0.012700000000000017
2004-06-23,0.02729,0.04698,0.05383,0.019690000000000003,0.006850000000000002,-0.00021000000000000185,0.012840000000000004
2004-06-24,0.02754,0.04646,0.05338,0.018920000000000003,0.006919999999999996,-0.0005199999999999996,0.01200000000000001
2004-06-25,0.02738,0.0464799999999999,0.05336,0.019099999999999902,0.006880000000000094,1.999999999990204e-05,0.012219999999999807
2004-06-28,0.02859,0.04737,0.05409,0.01878,0.006719999999999997,0.000890000000000099,0.012060000000000001
2004-06-29,0.02819,0.04688,0.05366,0.01869,0.006780000000000001,-0.0004900000000000043,0.01190999999999999
2004-06-30,0.02681,0.04583,0.05289,0.019020000000000002,0.007059999999999997,-0.0010499999999999954,0.011960000000000005
2004-07-01,0.02641,0.04565,0.05288,0.019240000000000004,0.00723,-0.0001799999999999996,0.01201
2004-07-02,0.0252599999999999,0.04461,0.05206,0.019350000000000096,0.007450000000000005,-0.0010400000000000062,0.011900000000000098
2004-07-06,0.0254199999999999,0.04476,0.05219,0.0193400000000001,0.007429999999999999,0.0001500000000000043,0.011910000000000101
2004-07-07,0.0254199999999999,0.04476,0.05225,0.0193400000000001,0.007489999999999997,0.0,0.011850000000000104
2004-07-08,0.0251699999999999,0.04472,0.05224,0.019550000000000102,0.007519999999999999,-3.999999999999837e-05,0.012030000000000103
2004-07-09,0.02516,0.04458,0.05208,0.019420000000000003,0.0075,-0.00014000000000000123,0.01192
2004-07-12,0.02524,0.04447,0.05199,0.019230000000000004,0.007519999999999999,-0.00010999999999999899,0.011710000000000005
2004-07-13,0.02557,0.04472,0.05211,0.019150000000000004,0.007389999999999994,0.0002500000000000002,0.011760000000000013
2004-07-14,0.02589,0.04482,0.05218,0.01893,0.0073599999999999985,9.999999999999593e-05,0.011570000000000004
2004-07-15,0.02605,0.04482,0.05213,0.01877,0.007310000000000004,0.0,0.011459999999999991
2004-07-16,0.02497,0.04351,0.05116,0.01854,0.007649999999999997,-0.0013099999999999987,0.010890000000000004
2004-07-19,0.02522,0.04353,0.0511099999999999,0.01831,0.007579999999999899,1.9999999999999185e-05,0.0107300000000001
2004-07-20,0.02621,0.04446,0.05174,0.01825,0.007280000000000002,0.0009300000000000003,0.01097
2004-07-21,0.0266199999999999,0.04468,0.05199,0.018060000000000097,0.007310000000000004,0.00021999999999999797,0.0107500000000001
2004-07-22,0.0265399999999999,0.04446,0.05187,0.0179200000000001,0.00741,-0.00021999999999999797,0.010510000000000103
2004-07-23,0.02653,0.04432,0.05167,0.017789999999999997,0.007350000000000002,-0.00014000000000000123,0.010439999999999998
2004-07-26,0.02712,0.04487,0.05211,0.017750000000000002,0.0072399999999999964,0.0005500000000000019,0.010510000000000012
2004-07-27,0.02796,0.04615,0.05318,0.018189999999999998,0.0070300000000000015,0.0012799999999999964,0.011159999999999996
2004-07-28,0.02737,0.04585,0.05313,0.018480000000000003,0.007279999999999995,-0.0002999999999999947,0.011200000000000002
2004-07-29,0.02754,0.04577,0.05295,0.01823,0.007179999999999999,-8.000000000000368e-05,0.011050000000000004
2004-07-30,0.02681,0.04477,0.05198,0.017959999999999997,0.007210000000000001,-0.0010000000000000009,0.010749999999999996
2004-08-02,0.02649,0.0445099999999999,0.05189,0.018019999999999897,0.007380000000000102,-0.00026000000000010043,0.010639999999999795
2004-08-03,0.0264,0.04426,0.05168,0.01786,0.007419999999999996,-0.00024999999999989614,0.010440000000000005
2004-08-04,0.02648,0.0441999999999999,0.05166,0.0177199999999999,0.0074600000000000985,-6.000000000010164e-05,0.010259999999999797
2004-08-05,0.02648,0.04402,0.05154,0.017539999999999997,0.007520000000000006,-0.00017999999999990246,0.010019999999999987
2004-08-06,0.02387,0.04222,0.05037,0.01835,0.008149999999999998,-0.001799999999999996,0.0102
2004-08-09,0.02444,0.04258,0.05059,0.01814,0.008010000000000003,0.0003599999999999992,0.010129999999999993
2004-08-10,0.02533,0.04291,0.0506799999999999,0.01758,0.007769999999999902,0.00032999999999999696,0.009810000000000096
2004-08-11,0.025,0.04273,0.05056,0.017729999999999996,0.007830000000000004,-0.0001799999999999996,0.009899999999999992
2004-08-12,0.025,0.04256,0.05049,0.01756,0.00793,-0.00016999999999999654,0.00963
2004-08-13,0.02458,0.04229,0.0501799999999999,0.01771,0.007889999999999897,-0.0002699999999999994,0.0098200000000001
2004-08-16,0.02482,0.04264,0.05051,0.01782,0.007870000000000002,0.00034999999999999615,0.00995
2004-08-17,0.02399,0.04192,0.0500399999999999,0.017929999999999998,0.008119999999999898,-0.0007199999999999984,0.009810000000000103
2004-08-18,0.0243199999999999,0.04238,0.05038,0.0180600000000001,0.008,0.0004600000000000021,0.010060000000000104
2004-08-19,0.02382,0.04215,0.05027,0.01833,0.008120000000000002,-0.00023000000000000104,0.010209999999999997
2004-08-20,0.02438,0.04234,0.05025,0.017960000000000004,0.00791,0.00019000000000000267,0.010050000000000003
2004-08-23,0.02471,0.04285,0.05075,0.01814,0.007900000000000004,0.0005099999999999966,0.010239999999999999
2004-08-24,0.02454,0.04273,0.05064,0.018189999999999998,0.00791,-0.00012000000000000205,0.010279999999999997
2004-08-25,0.0247,0.04263,0.05049,0.01793,0.007859999999999999,-9.999999999999593e-05,0.010070000000000003
2004-08-26,0.02476,0.04211,0.05009,0.01735,0.007980000000000001,-0.0005199999999999996,0.009369999999999996
2004-08-27,0.02484,0.04228,0.05021,0.017439999999999997,0.00793,0.00016999999999999654,0.009509999999999998
2004-08-30,0.0246,0.04178,0.04981,0.017179999999999997,0.008030000000000002,-0.0005000000000000004,0.009149999999999998
2004-08-31,0.02395,0.04119,0.04928,0.01724,0.00809,-0.0005900000000000002,0.009149999999999998
2004-09-01,0.02387,0.04115,0.04926,0.01728,0.00811,-3.999999999999837e-05,0.009169999999999998
2004-09-02,0.0246,0.04215,0.0500199999999999,0.01755,0.007869999999999898,0.0010000000000000009,0.009680000000000105
2004-09-03,0.02583,0.04296,0.05059,0.01713,0.007630000000000005,0.0008099999999999982,0.009499999999999995
2004-09-07,0.0255,0.0424,0.0501,0.016900000000000002,0.0076999999999999985,-0.000559999999999998,0.009200000000000007
2004-09-08,0.02469,0.0416099999999999,0.04954,0.016919999999999897,0.007930000000000104,-0.0007900000000001031,0.00898999999999979
2004-09-09,0.0248499999999999,0.04197,0.04989,0.0171200000000001,0.007919999999999996,0.0003600000000001033,0.009200000000000104
2004-09-10,0.0248499999999999,0.04188,0.04985,0.0170300000000001,0.007969999999999998,-8.99999999999998e-05,0.009060000000000103
2004-09-13,0.02469,0.04137,0.04942,0.016679999999999997,0.008050000000000002,-0.0005100000000000035,0.008629999999999992
2004-09-14,0.02436,0.04126,0.04934,0.0169,0.008080000000000004,-0.00010999999999999899,0.008819999999999995
2004-09-15,0.02478,0.04166,0.0496,0.016880000000000003,0.007939999999999996,0.0004000000000000045,0.00894000000000001
2004-09-16,0.02412,0.04074,0.04874,0.01662,0.008,-0.0009200000000000041,0.008619999999999996
2004-09-17,0.02478,0.04108,0.0491,0.0163,0.00802,0.00034,0.008280000000000003
2004-09-20,0.02428,0.04058,0.04867,0.0163,0.00809,-0.0005000000000000004,0.008210000000000002
2004-09-21,0.02462,0.0403699999999999,0.04839,0.0157499999999999,0.008020000000000103,-0.000210000000000099,0.007729999999999793
2004-09-22,0.02462,0.0398,0.04774,0.015180000000000003,0.007939999999999996,-0.000569999999999897,0.007240000000000003
2004-09-23,0.0252,0.04018,0.04791,0.01498,0.007730000000000001,0.0003799999999999984,0.0072499999999999995
2004-09-24,0.02571,0.04029,0.04799,0.01458,0.0076999999999999985,0.00010999999999999899,0.006880000000000004
2004-09-27,0.02538,0.03991,0.04769,0.014530000000000001,0.007780000000000002,-0.0003799999999999984,0.006749999999999999
2004-09-28,0.02521,0.0400399999999999,0.04799,0.014829999999999902,0.007950000000000096,0.00012999999999990103,0.00687999999999981
2004-09-29,0.02597,0.04089,0.04867,0.014920000000000003,0.007779999999999995,0.0008500000000001007,0.0071400000000000075
2004-09-30,0.02609,0.04121,0.04893,0.015119999999999998,0.007720000000000005,0.0003199999999999939,0.00739999999999999
2004-10-01,0.02626,0.04189,0.04945,0.015629999999999998,0.007560000000000004,0.00068,0.008069999999999994
2004-10-04,0.02642,0.04166,0.04928,0.015240000000000004,0.007619999999999995,-0.0002299999999999941,0.007620000000000009
2004-10-05,0.02634,0.04174,0.04932,0.0154,0.007580000000000003,7.999999999999674e-05,0.007819999999999994
2004-10-06,0.02691,0.04222,0.04969,0.01531,0.0074699999999999975,0.00048000000000000126,0.00784
2004-10-07,0.02692,0.04244,0.04996,0.015519999999999999,0.007519999999999999,0.00021999999999999797,0.008
2004-10-08,0.0258599999999999,0.04131,0.04908,0.015450000000000099,0.007769999999999999,-0.001129999999999999,0.007680000000000103
2004-10-11,0.0258599999999999,0.0413199999999999,0.049,0.015459999999999998,0.007680000000000103,9.999999999898979e-06,0.007779999999999898
2004-10-12,0.02553,0.0409999999999999,0.0487899999999999,0.015469999999999897,0.007790000000000005,-0.00032000000000000084,0.007679999999999895
2004-10-13,0.02496,0.04057,0.04869,0.015610000000000002,0.008119999999999995,-0.00042999999999989574,0.0074900000000000105
2004-10-14,0.02471,0.04026,0.04823,0.015549999999999998,0.007970000000000005,-0.0003100000000000047,0.0075799999999999965
2004-10-15,0.0252,0.0405499999999999,0.04846,0.015349999999999898,0.007910000000000104,0.00028999999999990145,0.007439999999999794
2004-10-18,0.02512,0.04043,0.04839,0.01531,0.007960000000000002,-0.00011999999999989797,0.007349999999999995
2004-10-19,0.02545,0.04034,0.04816,0.01489,0.00782,-8.99999999999998e-05,0.00707
2004-10-20,0.02504,0.03982,0.0477299999999999,0.014780000000000001,0.007909999999999896,-0.0005199999999999996,0.006870000000000105
2004-10-21,0.02545,0.03997,0.0476999999999999,0.014519999999999998,0.007729999999999904,0.00014999999999999736,0.006790000000000095
2004-10-22,0.0252,0.03976,0.0476199999999999,0.014559999999999997,0.007859999999999902,-0.00021000000000000185,0.006700000000000095
2004-10-25,0.02512,0.03972,0.04754,0.014599999999999998,0.00782,-3.999999999999837e-05,0.006779999999999994
2004-10-26,0.02529,0.04001,0.04774,0.014719999999999997,0.007730000000000001,0.0002899999999999986,0.006989999999999996
2004-10-27,0.02587,0.0408399999999999,0.04845,0.014969999999999897,0.007610000000000103,0.0008299999999999003,0.00735999999999979
2004-10-28,0.02577,0.04051,0.0481799999999999,0.014739999999999996,0.007669999999999906,-0.0003299999999998998,0.00707000000000009
2004-10-29,0.02552,0.04025,0.0479,0.01473,0.007649999999999997,-0.00025999999999999635,0.007080000000000003
2004-11-01,0.0258499999999999,0.04072,0.0483699999999999,0.014870000000000098,0.0076499999999999,0.0004699999999999982,0.0072200000000001985
2004-11-02,0.02569,0.04048,0.04814,0.014790000000000001,0.00766,-0.00023999999999999716,0.0071299999999999975
2004-11-03,0.0258499999999999,0.04076,0.04827,0.014910000000000097,0.007510000000000003,0.00027999999999999553,0.007400000000000094
2004-11-04,0.02626,0.04074,0.04816,0.01448,0.007420000000000003,-1.9999999999999185e-05,0.007059999999999997
2004-11-05,0.02765,0.0417499999999999,0.0489799999999999,0.014099999999999897,0.00723,0.0010099999999998999,0.006869999999999897
2004-11-08,0.0280699999999999,0.04218,0.04932,0.014110000000000102,0.0071400000000000005,0.0004300000000001039,0.006970000000000101
2004-11-09,0.0281499999999999,0.04228,0.04945,0.014130000000000097,0.007170000000000003,9.999999999999593e-05,0.006960000000000098
2004-11-10,0.02841,0.0424099999999999,0.0495899999999999,0.013999999999999898,0.007179999999999999,0.00012999999999990103,0.006819999999999896
2004-11-11,0.02851,0.0425399999999999,0.04968,0.014029999999999897,0.007140000000000105,0.00012999999999999817,0.006889999999999792
2004-11-12,0.02818,0.04181,0.0489799999999999,0.01363,0.007169999999999899,-0.0007299999999998974,0.0064600000000001045
2004-11-15,0.0286799999999999,0.04188,0.04897,0.0132000000000001,0.007089999999999999,7.000000000000062e-05,0.0061100000000001015
2004-11-16,0.0288499999999999,0.0420699999999999,0.04902,0.013219999999999999,0.006950000000000102,0.00018999999999989858,0.006269999999999894
2004-11-17,0.0281,0.04131,0.04841,0.01321,0.007100000000000002,-0.0007599999999998996,0.006109999999999997
2004-11-18,0.02844,0.04115,0.04807,0.012709999999999999,0.0069200000000000025,-0.00016000000000000042,0.0057899999999999965
2004-11-19,0.02921,0.04205,0.04885,0.012839999999999997,0.0068000000000000005,0.000899999999999998,0.006039999999999997
2004-11-22,0.02947,0.0418,0.04843,0.012329999999999997,0.006630000000000004,-0.0002500000000000002,0.005699999999999997
2004-11-23,0.02956,0.04184,0.0483699999999999,0.012280000000000003,0.006529999999999897,4.000000000000531e-05,0.005750000000000102
2004-11-24,0.03025,0.042,0.04844,0.011750000000000003,0.006439999999999994,0.00016000000000000042,0.005310000000000009
2004-11-26,0.03033,0.04248,0.04886,0.012149999999999998,0.006380000000000004,0.0004799999999999943,0.005769999999999997
2004-11-29,0.03058,0.0432,0.04965,0.012620000000000003,0.006449999999999997,0.0007200000000000054,0.006170000000000009
2004-11-30,0.03001,0.04351,0.05003,0.013500000000000002,0.006519999999999998,0.0003099999999999978,0.006980000000000007
2004-12-01,0.03009,0.04367,0.05012,0.013580000000000002,0.006449999999999997,0.00016000000000000042,0.007130000000000004
